Crop,Season,Soil,State,Rainfall_mm,Temperature_C,Fertilizer_kg_ha,Yield_kg_ha,Total_Cost,Market_Price_kg,Profit
Maize,Zaid,Black,Uttar Pradesh,393.0726515342527,27.419030954521624,122.50881000231897,4527.014307041713,10112.652216571747,18.40110314272158,73189.4049758791
Sugarcane,Kharif,Black,Andhra Pradesh,833.856084415731,35.92939148339175,129.48429448309116,66966.91670299537,18708.944174590397,2.7711809323245586,166868.49848931737
Maize,Kharif,Red,Telangana,950.0575036088824,19.565238056457538,76.49645448057043,4570.722771995709,15804.819966823214,19.177619857611763,71850.76382903998
Cotton,Kharif,Black,Maharashtra,973.2825280537552,25.059870223768066,172.37828836185355,2242.0516274788993,11371.307640881983,68.54041867493665,142299.84959734487
Sugarcane,Kharif,Red,Telangana,737.152822443637,27.16858170766327,151.9327754859026,57878.624513636605,17149.53204386875,3.321159568414946,175074.61556629132
Sugarcane,Zaid,Alluvial,Uttar Pradesh,1088.99593983897,38.761337731468835,93.91123228747398,58217.21945504153,11255.774367284574,2.8515623737559426,154754.2581354043
Cotton,Kharif,Black,Punjab,458.24584848548085,23.421292273937823,199.8974402284569,1814.4092004156778,16584.432791276835,58.40942064615448,89394.1574200553
Cotton,Rabi,Black,Maharashtra,606.4874645361299,18.177470688863206,52.796987962217436,2243.7133578677417,14522.550671018635,65.96313718479989,133479.82135737923
Maize,Zaid,Laterite,Maharashtra,1157.8466387372987,33.04160957945358,148.3180184740346,4017.3381796902618,10520.53776750793,17.850626483130025,61191.46553456042
Rice,Zaid,Red,Andhra Pradesh,846.2161021560362,37.584269835330296,173.49029796721584,4607.035189289415,16007.746167113875,18.397598566482493,68750.63782709147
Rice,Rabi,Laterite,Telangana,743.5710797317095,42.3304709993766,198.97456084002175,3369.7472799167235,19332.868513598652,22.791638432406934,57469.193098850075
Maize,Kharif,Red,Uttar Pradesh,332.8914224715278,40.335645939409645,137.3536182595949,5972.134960419205,17542.83131348442,19.798932342578578,100699.0647086036
Rice,Rabi,Red,Maharashtra,807.4137477314882,22.202541058099317,184.18968100264578,4068.0765796810333,18751.637988745904,20.77852430195973,65776.99008438966
Maize,Rabi,Red,Maharashtra,985.5373707830028,39.814744452828705,113.75036211847963,4550.893359581018,13534.482412402456,18.221166912294954,69388.105092578
Sugarcane,Zaid,Alluvial,Punjab,730.0609810490733,34.53530882230855,165.19501367147078,82900.38647039082,10674.209120338377,3.030574351077406,240561.57581123244
Cotton,Zaid,Black,Andhra Pradesh,1344.5484737356862,28.011711084942633,111.81404144488087,1628.489720218273,14024.94249888871,62.38261306432,87564.50159671056
Groundnut,Kharif,Red,Andhra Pradesh,1253.9496047995365,43.41511850530182,70.38991210509809,1498.589732703131,7829.794304761166,49.06879172657669,65704.193172835
Wheat,Zaid,Laterite,Telangana,893.8430377728778,19.315034129709325,51.386238260827156,3931.4198686338973,12854.182796670575,24.605761956729662,83881.3986428925
Cotton,Zaid,Laterite,Uttar Pradesh,988.0629296934316,30.712754896585498,53.67203987197999,2232.562322996891,9522.846968340351,54.08886098181003,111233.90615346534
Wheat,Zaid,Red,Punjab,1387.5642568806136,27.470378854886057,118.92436622966152,3289.790330527197,16663.827722077916,26.550917144056115,70683.12276506667
Cotton,Kharif,Alluvial,Maharashtra,1322.6104911728573,35.22175358261087,82.1956944356643,2110.162280833543,15075.230842428253,66.49397472589372,125237.84652685159
Maize,Rabi,Red,Telangana,241.10604970870315,22.75501703098782,185.09991261629426,5647.318501967949,17233.67587341601,19.470017111661956,92719.71199490511
Groundnut,Zaid,Alluvial,Telangana,479.1678531308646,25.679051724967096,92.61562238411494,1305.6535727663124,10988.0106865325,50.67709337709705,55178.71733868629
Rice,Zaid,Black,Punjab,782.3940910695286,18.623385672977363,113.91729182461692,3660.08553027348,10840.382383904132,19.16625845633196,59309.762861598196
Sugarcane,Zaid,Laterite,Telangana,394.4141141240279,18.11518158332783,68.53587358992357,58828.79090175524,9750.106289132797,2.8885726141405974,160181.12803268092
Groundnut,Zaid,Black,Andhra Pradesh,477.3719884428626,26.5515203761085,160.94119535002056,1450.5834035212217,10959.44712961297,55.07514638110605,68931.64615732135
Rice,Rabi,Red,Uttar Pradesh,1229.5493188067305,18.81543567650661,109.78388362161914,3472.244225831227,10710.22017142415,20.781181970128863,61447.1189303038
Cotton,Zaid,Black,Uttar Pradesh,640.9138922825439,18.33189909844964,91.7851929808489,2217.271091574251,15982.384514899071,58.79282177711214,114377.23960356876
Sugarcane,Kharif,Alluvial,Maharashtra,787.9568659758806,15.48324655648011,67.55676090594892,61177.92852563889,10436.77694840063,3.423467141712764,199003.8511571761
Groundnut,Rabi,Laterite,Punjab,620.5340901360898,15.694403157450251,125.05004835140336,1490.1654040509998,15880.987058366787,51.15842912888754,60353.53415509636
Groundnut,Zaid,Black,Punjab,739.3018885287095,38.03582769377566,56.07637594119828,1273.7467095253471,10945.652654356254,55.57181097907205,59838.75872260133
Groundnut,Kharif,Alluvial,Punjab,312.3794791254181,37.78286114869459,97.10660045264662,1475.759729782934,14070.522183813231,48.768605191929495,57900.221436119245
Groundnut,Rabi,Black,Maharashtra,701.0474296488421,31.027413321611494,176.289601171888,1550.053209109801,15672.284007866308,45.10331622432323,54240.25604714007
Wheat,Zaid,Alluvial,Uttar Pradesh,959.4922254812336,42.60590958222822,57.37377854321414,3602.8994189093023,10347.197744848585,27.97682717827461,90450.49663868299
Cotton,Rabi,Alluvial,Maharashtra,865.6235646781098,44.767257445833664,147.89201026210304,1649.0390355593788,14212.661390230467,56.16251723727074,78401.52186930546
Cotton,Rabi,Black,Uttar Pradesh,283.8378845926002,32.228806191257206,143.30442188780137,2004.5938386843557,18201.829850340087,63.2343659502469,108557.39052663665
Groundnut,Zaid,Black,Uttar Pradesh,743.3989819964571,31.96672449679161,147.36209030283266,1410.141968596246,11162.638231312158,53.39389759101296,64130.33762870521
Sugarcane,Zaid,Red,Andhra Pradesh,346.25537320951895,17.84652690442724,99.95114495783663,66459.85600909425,13671.689616912297,3.0321855735314727,187846.92699284223
Rice,Kharif,Black,Punjab,1096.6119953204293,36.746125607396415,154.71753861252853,3697.556834212853,11468.518495696695,22.158926500925794,70465.37162662178
Cotton,Zaid,Laterite,Telangana,853.6959805988129,16.556462327819766,191.33505792367492,2021.7807826003868,11395.553319891904,59.07789952090254,108047.00860786546
Cotton,Rabi,Red,Maharashtra,1333.4261196062282,35.62123253093392,66.73734696998622,1718.1970595503687,9434.009507515166,54.41774666374134,84066.4027974821
Groundnut,Rabi,Laterite,Telangana,868.3049043050551,39.87545339849753,116.56753689235035,1542.5118153265878,9003.984983191105,52.69018620746142,72271.24979357616
Rice,Rabi,Red,Telangana,207.7066799379416,32.77322266195378,177.11092023938548,3771.0398194796076,13413.424936944148,21.635522245292535,68174.99096529084
Groundnut,Zaid,Black,Andhra Pradesh,1036.6177598836427,17.640180825343567,184.03018752476555,1433.559838085429,14274.272332618239,49.87582582184535,57225.70845692345
Maize,Rabi,Black,Uttar Pradesh,1323.1165496979413,38.445693885992014,189.62115085171428,4491.500624371776,12903.307589620199,19.908425207179683,76515.39665868616
Wheat,Zaid,Black,Uttar Pradesh,1337.6572900972428,15.798076907896917,134.2972012439569,3099.957608080458,16546.82470098275,23.700210327259352,56922.822616111924
Maize,Kharif,Red,Andhra Pradesh,1440.3220893729908,38.254827855868115,170.54527207305404,5063.201498035786,13446.710309388152,18.672703080803192,81096.947901712
Cotton,Kharif,Red,Telangana,712.1711775924166,22.959393209875245,75.23462648055246,2155.0763090178134,14846.515198657842,59.58791179204192,113569.9818082149
Sugarcane,Zaid,Alluvial,Telangana,1205.7416135719343,28.66849121900522,141.78561271509864,66458.55059848876,17745.849020960395,3.216174958001737,195996.4771589905
Sugarcane,Kharif,Red,Telangana,1035.0155462684675,35.39432674803991,133.80941652868086,73498.38370300706,17838.726515738683,3.2930797977990256,224197.31602751501
Sugarcane,Rabi,Laterite,Uttar Pradesh,253.5961581987785,22.52395005335888,153.4552463546935,79860.13693840033,14729.211142887167,3.0017321503435994,224989.52943595158
Rice,Zaid,Alluvial,Telangana,572.6587556731299,26.00873495450986,62.5846940943364,3283.642195635529,7874.3481697017105,18.518873543173704,52935.0064123019
Rice,Rabi,Black,Maharashtra,1056.6256321151654,23.176732464462013,180.73185210621895,3975.9876553239997,14749.391088010463,19.909790095226345,64411.688550701525
Cotton,Rabi,Black,Uttar Pradesh,253.94909570142494,23.445288623171265,86.63505505461178,2048.2815792159695,12471.01480117953,59.87657613018004,110173.07311279087
Groundnut,Kharif,Black,Uttar Pradesh,1024.3195286037908,44.539331081200984,70.73980158153066,1457.842205357867,11722.574173624787,53.297479900533354,65976.74146458534
Groundnut,Rabi,Alluvial,Punjab,1439.0619962603546,30.502081348201934,172.86609892665317,1528.2765855413402,12168.58225058408,52.194368847888796,67598.84955675271
Rice,Kharif,Black,Maharashtra,1399.248565193254,40.57998459305162,166.23251483794232,3828.376182758764,14224.538801158526,19.26699053779686,59536.74888718145
Sugarcane,Zaid,Red,Telangana,1314.9585161549335,22.987004835534044,127.17904048733607,58992.788273693695,17394.551915909367,3.238835460976812,173673.38268682684
Cotton,Zaid,Red,Telangana,465.8556403006346,25.139099377214364,120.47681524755124,1864.6343931421245,12335.481847688065,56.073481301780056,92221.05993082286
Sugarcane,Rabi,Alluvial,Punjab,493.64583681364866,33.36475976829687,114.94595747595595,57988.687894181145,15552.377344999335,3.084914981870864,163337.79471879368
Rice,Kharif,Red,Punjab,1203.0428711274803,30.68081322133611,73.71385059242732,3399.5777811546864,10766.050309605947,22.652646338370094,66243.3828666721
Sugarcane,Kharif,Black,Uttar Pradesh,840.9997227238462,22.968283729992446,155.65294347081954,78477.43880093706,9389.632150782409,3.167916707372228,239220.35737848762
Groundnut,Zaid,Red,Punjab,525.7560495724506,26.931869268681673,114.21703546208626,1728.1487966853383,18155.710564400135,53.98972530064975,75146.56824728969
Maize,Rabi,Laterite,Punjab,524.9983557909813,31.053615230202148,153.4412028500612,5358.494002648549,14814.557770263997,19.781609140890705,91185.07617393656
Wheat,Kharif,Red,Andhra Pradesh,1420.3881653128865,31.01785321497303,139.39219261889215,2843.9061963264235,14872.586362781181,25.1241898236392,56578.25275434762
Groundnut,Kharif,Alluvial,Uttar Pradesh,1284.3758099334996,38.53516806888652,77.80309635827743,1580.5976143544276,14692.076108802958,48.87997619119806,62567.49764870592
Sugarcane,Rabi,Red,Uttar Pradesh,613.7314964632471,22.20208959321536,133.53876535853098,59030.34610943536,12905.864414321795,2.864227595329351,156170.48187416556
Maize,Kharif,Black,Telangana,895.3753122974376,25.455274493462564,69.81002161535612,4531.790484054524,7856.792464545666,19.667891371566427,81273.97049453715
Rice,Kharif,Laterite,Maharashtra,909.8649114475958,32.70939516975206,190.1977929060831,3213.710737297185,11290.58952191631,18.83650689996575,49244.49495567614
Wheat,Kharif,Laterite,Andhra Pradesh,797.3282913652149,44.75336635004079,84.03288722044172,3235.162141438492,16974.60022763378,25.43624512924083,65315.777034835395
Cotton,Rabi,Laterite,Telangana,1288.3848858463082,17.798621541659056,160.81670433778964,2367.933351713673,15439.769145129098,68.18444516623497,146016.4526320908
Cotton,Rabi,Laterite,Maharashtra,725.673758975492,19.85901553208821,155.1226943958019,2341.4453672880322,11581.369925473353,62.323003754987354,134344.53849211644
Rice,Kharif,Laterite,Maharashtra,1020.7906673140579,32.89548002095893,97.722827870624,3922.2768057679523,15723.758773173638,21.172674666830538,67321.33198860649
Wheat,Zaid,Laterite,Telangana,578.7997018269518,39.68209458130294,117.71115056503535,3502.0263877783414,13119.135461427584,24.10055266399015,71281.63592790751
Rice,Rabi,Red,Maharashtra,1184.7012803428952,21.70583466904534,58.350922243096335,4476.027850713418,13149.57184148644,19.693216357239315,74997.81304364179
Maize,Kharif,Laterite,Andhra Pradesh,1104.1349969309454,35.95906768295868,155.59038609917462,4985.043708041017,14876.102126971906,18.22619337073487,75982.26845734885
Sugarcane,Rabi,Alluvial,Maharashtra,255.03484027379434,34.00605880848511,87.28036158906393,64516.34712559303,11674.0408458923,2.8816469190098566,174239.29207434325
Maize,Zaid,Alluvial,Punjab,789.8798883254595,30.20790348231583,153.10848690285718,5266.566964665991,10225.765086737287,17.533983261507288,82118.13191732344
Sugarcane,Kharif,Laterite,Andhra Pradesh,575.9317300133761,24.292959424287105,128.28266928912174,74583.72540993517,15832.006469333968,2.952124003934685,204348.39961620895
Cotton,Kharif,Red,Punjab,303.7258607242005,27.53908630759581,191.43690670876347,2177.2094238747386,17924.108116234842,64.98451155912271,123560.78285618401
Groundnut,Rabi,Red,Punjab,1233.7815624894977,44.071128789076596,120.09310372731801,1544.1919217932543,15253.956526968574,52.87400630076574,66393.65687551952
Groundnut,Rabi,Red,Punjab,328.0430341832242,22.953697843372183,124.25839184818773,1707.9206958740433,16223.26379766374,46.73699881561145,63599.82374255971
Wheat,Rabi,Laterite,Telangana,716.4147709068857,23.06102207262805,102.13997216879764,3797.880510923666,17417.22002740196,26.263554808680524,82328.62292806133
Maize,Zaid,Alluvial,Maharashtra,662.5996846184617,22.49628630496433,142.43260944412089,4997.745642307762,14456.048392656925,16.534491981121555,68179.13685376596
Groundnut,Zaid,Red,Andhra Pradesh,639.0240071414919,39.2902277426422,154.35164948230084,1659.4705756294347,16413.597269387086,49.83117153579892,66279.76564341426
Sugarcane,Kharif,Laterite,Punjab,1468.8181032784325,24.31802914185989,119.14543883188095,74872.0383899559,17129.446156911843,3.271307029852137,227799.97936750995
Wheat,Zaid,Red,Punjab,1343.8076624503308,24.739838015555822,109.43532868059552,3369.2757245699777,10814.014701952572,27.63881972067315,82308.78963867744
Wheat,Kharif,Black,Telangana,1286.132002336285,19.879566545697017,178.15189741740733,3761.4749138360376,18145.663900986874,25.120307808243535,76343.74374756071
Cotton,Zaid,Black,Andhra Pradesh,1247.2550743736037,38.74058170957004,137.20498358068625,2224.6283866923814,9032.405129987175,67.10450733952051,140250.18677251742
Wheat,Zaid,Red,Maharashtra,1339.2081608901615,23.939393839868085,51.78070200040389,3220.917896785042,11162.110367818259,25.842954723492216,72075.92500688336
Cotton,Zaid,Laterite,Maharashtra,1064.2400570272102,25.17392446454108,60.5757433352386,2064.030790320738,8733.460228668504,63.50651489697744,122345.94190465557
Rice,Rabi,Red,Telangana,367.7478241535677,30.79558343199708,109.3605295050078,3488.5695492506434,9059.768661184702,19.56064138439053,59178.88923621204
Rice,Rabi,Black,Telangana,895.2412699949185,20.964855908594398,126.26089649669406,3451.8056237901883,16571.0568385768,18.55197117124967,47466.74158273626
Sugarcane,Kharif,Alluvial,Maharashtra,1201.1706795075952,19.246563284313183,175.11881498708686,56228.094949438586,15482.885537341182,2.981434806445538,152157.5138450396
Sugarcane,Rabi,Alluvial,Uttar Pradesh,1498.1776183175061,33.70883498583948,133.80604918941447,57666.34839179128,17832.74118170308,2.9656845023919334,153187.45455336632
Rice,Zaid,Black,Telangana,541.9906279836035,32.28242637043481,154.465668905332,3463.4035945046644,13375.401340232645,19.929062608796446,55646.98573418147
Groundnut,Zaid,Black,Punjab,218.56007619158206,33.03950473008453,134.39488938010825,1280.8294385218353,16341.046639618726,56.094530730158546,55506.47965963608
Groundnut,Rabi,Laterite,Maharashtra,661.4935533498597,17.176410389599557,150.98063690237143,1695.1157608834142,18878.689710441424,45.94814446602944,59008.73415727311
Wheat,Kharif,Laterite,Telangana,780.5824714386526,28.729368481006208,88.80226607021427,3801.7879582651253,11182.381211590096,27.72066538036531,94205.71062657969
Groundnut,Kharif,Laterite,Telangana,469.0821939001554,42.54579475385109,172.27703479548336,1787.3136091069407,13065.291652751264,46.32444889180059,69731.02628594288
Maize,Rabi,Alluvial,Uttar Pradesh,1178.8761024849518,18.191044991557312,62.352371594642825,4005.402433668327,12428.588429836393,19.069488207668655,63952.38604596909
Cotton,Zaid,Alluvial,Uttar Pradesh,432.9335770129194,34.41210498776621,119.640855398651,1996.2541175471272,18094.551894888882,57.221026876823444,96133.15861824475
Sugarcane,Zaid,Black,Punjab,909.0937040102395,43.50207465820219,76.91678563712796,56711.779185026695,12972.574809945934,2.7462314125776177,142771.09465113987
Maize,Kharif,Laterite,Andhra Pradesh,1107.6800895428146,33.71316571952559,78.35259241197458,4938.869724308088,13441.893628370095,17.979700842826066,75357.50651638018
Wheat,Kharif,Laterite,Maharashtra,569.9933439282303,25.90119625494293,119.67683757561161,4170.501505823786,11726.953488934634,27.058913087391968,101122.28428798851
Wheat,Rabi,Laterite,Uttar Pradesh,495.59394045264946,21.770840231712906,53.13980442381103,3645.761874973329,13594.109600947597,22.94576868383009,70060.69905851709
Sugarcane,Zaid,Laterite,Punjab,809.7784422874997,25.024092356285202,66.10416776760016,60077.60467871264,11574.731186981193,3.415835771139741,193640.4999189577
Rice,Zaid,Red,Andhra Pradesh,602.974177366111,42.9762937825794,87.27027866251132,4228.050936542986,12729.536035718216,21.93146446298139,79997.81282674946
Wheat,Zaid,Laterite,Telangana,1097.9113513489158,31.02083191154153,106.87412959699151,3276.384975127643,17478.68528754377,25.601099538131972,66400.37258593907
Maize,Zaid,Black,Telangana,333.1128016311295,16.845172093759157,57.70015569855164,4760.30028391534,14339.229976450491,19.542696757131896,78689.87494499587
Wheat,Zaid,Black,Uttar Pradesh,727.0251491062013,25.11659729730678,52.130323425614705,3014.7846111752424,7859.338178594984,25.692120809413854,69596.8722660811
Cotton,Rabi,Laterite,Uttar Pradesh,863.2767914215586,18.83549210980401,160.84880947343657,1917.5103825799351,12866.348781124154,61.46634845410345,104996.01255889537
Groundnut,Rabi,Laterite,Maharashtra,718.0526374451745,15.575187322496948,165.8746769144471,1302.5669361405514,15420.33738778569,54.6742016102959,55796.46988966824
Wheat,Zaid,Laterite,Andhra Pradesh,398.3464915930924,40.77567116164708,120.13157745406485,3365.908061450503,18296.10119925627,27.814171214599526,75323.84191452879
Sugarcane,Rabi,Black,Andhra Pradesh,1139.00451882082,20.71370991090138,116.32342071692176,58002.08468128579,15826.984745142694,2.989832513198113,157589.5338682358
Maize,Zaid,Black,Telangana,261.85815030994615,26.564113040992062,73.7361112722894,5390.708501463739,13781.386651894936,17.487813918590582,80490.32051106721
Maize,Kharif,Red,Uttar Pradesh,983.9049925588849,39.09168653673537,168.75426488026199,4386.31550224196,10811.651377043803,18.485325644118667,70270.81905974474
